nome,votos,hora,apurado,proporcao
JAIR BOLSONARO,48.84,18:14:37,4.9,239.31600000000003
LULA,42.1,18:14:37,4.9,206.29
SIMONE TEBET,4.72,18:14:37,4.9,23.128
CIRO GOMES,3.17,18:14:37,4.9,15.533
FELIPE D&apos;AVILA,0.49,18:14:37,4.9,2.401
SORAYA THRONICKE,0.48,18:14:37,4.9,2.352
PADRE KELMON,0.08,18:14:37,4.9,0.392
SOFIA MANZANO,0.04,18:14:37,4.9,0.196
LÉO PÉRICLES,0.04,18:14:37,4.9,0.196
VERA,0.03,18:14:37,4.9,0.147
CONSTITUINTE EYMAEL,0.02,18:14:37,4.9,0.098
JAIR BOLSONARO,48.84,18:14:37,4.9,239.31600000000003
LULA,42.1,18:14:37,4.9,206.29
SIMONE TEBET,4.72,18:14:37,4.9,23.128
CIRO GOMES,3.17,18:14:37,4.9,15.533
FELIPE D&apos;AVILA,0.49,18:14:37,4.9,2.401
SORAYA THRONICKE,0.48,18:14:37,4.9,2.352
PADRE KELMON,0.08,18:14:37,4.9,0.392
SOFIA MANZANO,0.04,18:14:37,4.9,0.196
LÉO PÉRICLES,0.04,18:14:37,4.9,0.196
VERA,0.03,18:14:37,4.9,0.147
CONSTITUINTE EYMAEL,0.02,18:14:37,4.9,0.098
JAIR BOLSONARO,48.84,18:14:37,4.9,239.31600000000003
LULA,42.1,18:14:37,4.9,206.29
SIMONE TEBET,4.72,18:14:37,4.9,23.128
CIRO GOMES,3.17,18:14:37,4.9,15.533
FELIPE D&apos;AVILA,0.49,18:14:37,4.9,2.401
SORAYA THRONICKE,0.48,18:14:37,4.9,2.352
PADRE KELMON,0.08,18:14:37,4.9,0.392
SOFIA MANZANO,0.04,18:14:37,4.9,0.196
LÉO PÉRICLES,0.04,18:14:37,4.9,0.196
VERA,0.03,18:14:37,4.9,0.147
CONSTITUINTE EYMAEL,0.02,18:14:37,4.9,0.098
JAIR BOLSONARO,48.8,18:22:17,5.42,264.496
LULA,42.18,18:22:17,5.42,228.6156
SIMONE TEBET,4.7,18:22:17,5.42,25.474
CIRO GOMES,3.15,18:22:17,5.42,17.073
FELIPE D&apos;AVILA,0.49,18:22:17,5.42,2.6558
SORAYA THRONICKE,0.48,18:22:17,5.42,2.6016
PADRE KELMON,0.08,18:22:17,5.42,0.4336
SOFIA MANZANO,0.04,18:22:17,5.42,0.2168
LÉO PÉRICLES,0.04,18:22:17,5.42,0.2168
VERA,0.03,18:22:17,5.42,0.1626
CONSTITUINTE EYMAEL,0.02,18:22:17,5.42,0.1084
JAIR BOLSONARO,48.76,18:24:53,6.77,330.1052
LULA,42.32,18:24:53,6.77,286.5064
SIMONE TEBET,4.66,18:24:53,6.77,31.5482
CIRO GOMES,3.11,18:24:53,6.77,21.0547
FELIPE D&apos;AVILA,0.48,18:24:53,6.77,3.2496
SORAYA THRONICKE,0.48,18:24:53,6.77,3.2496
PADRE KELMON,0.07,18:24:53,6.77,0.4739
SOFIA MANZANO,0.04,18:24:53,6.77,0.2708
LÉO PÉRICLES,0.04,18:24:53,6.77,0.2708
VERA,0.02,18:24:53,6.77,0.1354
CONSTITUINTE EYMAEL,0.02,18:24:53,6.77,0.1354
JAIR BOLSONARO,48.51,18:28:30,8.1,392.931
LULA,42.64,18:28:30,8.1,345.384
SIMONE TEBET,4.61,18:28:30,8.1,37.341
CIRO GOMES,3.09,18:28:30,8.1,25.029
SORAYA THRONICKE,0.48,18:28:30,8.1,3.888
FELIPE D&apos;AVILA,0.48,18:28:30,8.1,3.888
PADRE KELMON,0.07,18:28:30,8.1,0.5670000000000001
SOFIA MANZANO,0.04,18:28:30,8.1,0.324
LÉO PÉRICLES,0.04,18:28:30,8.1,0.324
VERA,0.02,18:28:30,8.1,0.162
CONSTITUINTE EYMAEL,0.02,18:28:30,8.1,0.162
JAIR BOLSONARO,48.33,18:34:46,11.0,531.63
LULA,42.93,18:34:46,11.0,472.23
SIMONE TEBET,4.55,18:34:46,11.0,50.05
CIRO GOMES,3.06,18:34:46,11.0,33.660000000000004
SORAYA THRONICKE,0.48,18:34:46,11.0,5.279999999999999
FELIPE D&apos;AVILA,0.47,18:34:46,11.0,5.17
PADRE KELMON,0.07,18:34:46,11.0,0.77
LÉO PÉRICLES,0.04,18:34:46,11.0,0.44
SOFIA MANZANO,0.04,18:34:46,11.0,0.44
VERA,0.02,18:34:46,11.0,0.22
CONSTITUINTE EYMAEL,0.02,18:34:46,11.0,0.22
JAIR BOLSONARO,48.04,18:39:25,13.2,634.1279999999999
LULA,43.23,18:39:25,13.2,570.636
SIMONE TEBET,4.53,18:39:25,13.2,59.796
CIRO GOMES,3.06,18:39:25,13.2,40.392
SORAYA THRONICKE,0.49,18:39:25,13.2,6.468
FELIPE D&apos;AVILA,0.47,18:39:25,13.2,6.204
PADRE KELMON,0.07,18:39:25,13.2,0.924
LÉO PÉRICLES,0.04,18:39:25,13.2,0.528
SOFIA MANZANO,0.04,18:39:25,13.2,0.528
VERA,0.02,18:39:25,13.2,0.264
CONSTITUINTE EYMAEL,0.02,18:39:25,13.2,0.264
JAIR BOLSONARO,48.04,18:39:25,13.2,634.1279999999999
LULA,43.23,18:39:25,13.2,570.636
SIMONE TEBET,4.53,18:39:25,13.2,59.796
CIRO GOMES,3.06,18:39:25,13.2,40.392
SORAYA THRONICKE,0.49,18:39:25,13.2,6.468
FELIPE D&apos;AVILA,0.47,18:39:25,13.2,6.204
PADRE KELMON,0.07,18:39:25,13.2,0.924
LÉO PÉRICLES,0.04,18:39:25,13.2,0.528
SOFIA MANZANO,0.04,18:39:25,13.2,0.528
VERA,0.02,18:39:25,13.2,0.264
CONSTITUINTE EYMAEL,0.02,18:39:25,13.2,0.264
JAIR BOLSONARO,47.91,18:44:50,16.16,774.2256
LULA,43.36,18:44:50,16.16,700.6976
SIMONE TEBET,4.52,18:44:50,16.16,73.0432
CIRO GOMES,3.05,18:44:50,16.16,49.288
SORAYA THRONICKE,0.49,18:44:50,16.16,7.9184
FELIPE D&apos;AVILA,0.48,18:44:50,16.16,7.7568
PADRE KELMON,0.07,18:44:50,16.16,1.1312000000000002
LÉO PÉRICLES,0.04,18:44:50,16.16,0.6464
SOFIA MANZANO,0.04,18:44:50,16.16,0.6464
VERA,0.02,18:44:50,16.16,0.3232
CONSTITUINTE EYMAEL,0.02,18:44:50,16.16,0.3232
JAIR BOLSONARO,47.89,18:47:31,17.47,836.6383
LULA,43.39,18:47:31,17.47,758.0233
SIMONE TEBET,4.52,18:47:31,17.47,78.96439999999998
CIRO GOMES,3.05,18:47:31,17.47,53.2835
SORAYA THRONICKE,0.49,18:47:31,17.47,8.5603
FELIPE D&apos;AVILA,0.48,18:47:31,17.47,8.385599999999998
PADRE KELMON,0.07,18:47:31,17.47,1.2229
LÉO PÉRICLES,0.04,18:47:31,17.47,0.6988
SOFIA MANZANO,0.04,18:47:31,17.47,0.6988
VERA,0.02,18:47:31,17.47,0.3494
CONSTITUINTE EYMAEL,0.02,18:47:31,17.47,0.3494
JAIR BOLSONARO,47.96,18:50:13,18.89,905.9644
LULA,43.3,18:50:13,18.89,817.937
SIMONE TEBET,4.52,18:50:13,18.89,85.38279999999999
CIRO GOMES,3.05,18:50:13,18.89,57.6145
SORAYA THRONICKE,0.49,18:50:13,18.89,9.2561
FELIPE D&apos;AVILA,0.49,18:50:13,18.89,9.2561
PADRE KELMON,0.07,18:50:13,18.89,1.3223000000000005
LÉO PÉRICLES,0.04,18:50:13,18.89,0.7556
SOFIA MANZANO,0.04,18:50:13,18.89,0.7556
VERA,0.02,18:50:13,18.89,0.3778
CONSTITUINTE EYMAEL,0.02,18:50:13,18.89,0.3778
JAIR BOLSONARO,47.8,18:58:42,24.16,1154.848
LULA,43.42,18:58:42,24.16,1049.0272
SIMONE TEBET,4.55,18:58:42,24.16,109.928
CIRO GOMES,3.05,18:58:42,24.16,73.688
FELIPE D&apos;AVILA,0.5,18:58:42,24.16,12.08
SORAYA THRONICKE,0.5,18:58:42,24.16,12.08
PADRE KELMON,0.07,18:58:42,24.16,1.6912000000000005
LÉO PÉRICLES,0.04,18:58:42,24.16,0.9664
SOFIA MANZANO,0.04,18:58:42,24.16,0.9664
VERA,0.02,18:58:42,24.16,0.4832
CONSTITUINTE EYMAEL,0.02,18:58:42,24.16,0.4832
JAIR BOLSONARO,47.8,18:58:42,24.16,1154.848
LULA,43.42,18:58:42,24.16,1049.0272
SIMONE TEBET,4.55,18:58:42,24.16,109.928
CIRO GOMES,3.05,18:58:42,24.16,73.688
FELIPE D&apos;AVILA,0.5,18:58:42,24.16,12.08
SORAYA THRONICKE,0.5,18:58:42,24.16,12.08
PADRE KELMON,0.07,18:58:42,24.16,1.6912000000000005
LÉO PÉRICLES,0.04,18:58:42,24.16,0.9664
SOFIA MANZANO,0.04,18:58:42,24.16,0.9664
VERA,0.02,18:58:42,24.16,0.4832
CONSTITUINTE EYMAEL,0.02,18:58:42,24.16,0.4832
JAIR BOLSONARO,47.74,19:01:39,25.83,1233.1242
LULA,43.49,19:01:39,25.83,1123.3467
SIMONE TEBET,4.54,19:01:39,25.83,117.2682
CIRO GOMES,3.04,19:01:39,25.83,78.5232
FELIPE D&apos;AVILA,0.5,19:01:39,25.83,12.915
SORAYA THRONICKE,0.5,19:01:39,25.83,12.915
PADRE KELMON,0.07,19:01:39,25.83,1.8081
LÉO PÉRICLES,0.04,19:01:39,25.83,1.0332
SOFIA MANZANO,0.04,19:01:39,25.83,1.0332
VERA,0.02,19:01:39,25.83,0.5166
CONSTITUINTE EYMAEL,0.02,19:01:39,25.83,0.5166
JAIR BOLSONARO,47.74,19:01:39,25.83,1233.1242
LULA,43.49,19:01:39,25.83,1123.3467
SIMONE TEBET,4.54,19:01:39,25.83,117.2682
CIRO GOMES,3.04,19:01:39,25.83,78.5232
FELIPE D&apos;AVILA,0.5,19:01:39,25.83,12.915
SORAYA THRONICKE,0.5,19:01:39,25.83,12.915
PADRE KELMON,0.07,19:01:39,25.83,1.8081
LÉO PÉRICLES,0.04,19:01:39,25.83,1.0332
SOFIA MANZANO,0.04,19:01:39,25.83,1.0332
VERA,0.02,19:01:39,25.83,0.5166
CONSTITUINTE EYMAEL,0.02,19:01:39,25.83,0.5166
JAIR BOLSONARO,47.74,19:01:39,25.83,1233.1242
LULA,43.49,19:01:39,25.83,1123.3467
SIMONE TEBET,4.54,19:01:39,25.83,117.2682
CIRO GOMES,3.04,19:01:39,25.83,78.5232
FELIPE D&apos;AVILA,0.5,19:01:39,25.83,12.915
SORAYA THRONICKE,0.5,19:01:39,25.83,12.915
PADRE KELMON,0.07,19:01:39,25.83,1.8081
LÉO PÉRICLES,0.04,19:01:39,25.83,1.0332
SOFIA MANZANO,0.04,19:01:39,25.83,1.0332
VERA,0.02,19:01:39,25.83,0.5166
CONSTITUINTE EYMAEL,0.02,19:01:39,25.83,0.5166
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.67,19:04:41,28.19,1343.8173000000002
LULA,43.55,19:04:41,28.19,1227.6745
SIMONE TEBET,4.55,19:04:41,28.19,128.2645
CIRO GOMES,3.05,19:04:41,28.19,85.9795
FELIPE D&apos;AVILA,0.5,19:04:41,28.19,14.095
SORAYA THRONICKE,0.5,19:04:41,28.19,14.095
PADRE KELMON,0.07,19:04:41,28.19,1.9733000000000005
LÉO PÉRICLES,0.04,19:04:41,28.19,1.1276000000000002
SOFIA MANZANO,0.04,19:04:41,28.19,1.1276000000000002
VERA,0.02,19:04:41,28.19,0.5638000000000001
CONSTITUINTE EYMAEL,0.02,19:04:41,28.19,0.5638000000000001
JAIR BOLSONARO,47.56,19:08:18,30.81,1465.3236
LULA,43.64,19:08:18,30.81,1344.5484
SIMONE TEBET,4.54,19:08:18,30.81,139.8774
CIRO GOMES,3.06,19:08:18,30.81,94.2786
FELIPE D&apos;AVILA,0.51,19:08:18,30.81,15.7131
SORAYA THRONICKE,0.5,19:08:18,30.81,15.405
PADRE KELMON,0.07,19:08:18,30.81,2.1567000000000003
LÉO PÉRICLES,0.04,19:08:18,30.81,1.2324
SOFIA MANZANO,0.04,19:08:18,30.81,1.2324
VERA,0.02,19:08:18,30.81,0.6162
CONSTITUINTE EYMAEL,0.02,19:08:18,30.81,0.6162
JAIR BOLSONARO,47.56,19:08:18,30.81,1465.3236
LULA,43.64,19:08:18,30.81,1344.5484
SIMONE TEBET,4.54,19:08:18,30.81,139.8774
CIRO GOMES,3.06,19:08:18,30.81,94.2786
FELIPE D&apos;AVILA,0.51,19:08:18,30.81,15.7131
SORAYA THRONICKE,0.5,19:08:18,30.81,15.405
PADRE KELMON,0.07,19:08:18,30.81,2.1567000000000003
LÉO PÉRICLES,0.04,19:08:18,30.81,1.2324
SOFIA MANZANO,0.04,19:08:18,30.81,1.2324
VERA,0.02,19:08:18,30.81,0.6162
CONSTITUINTE EYMAEL,0.02,19:08:18,30.81,0.6162
JAIR BOLSONARO,47.56,19:08:18,30.81,1465.3236
LULA,43.64,19:08:18,30.81,1344.5484
SIMONE TEBET,4.54,19:08:18,30.81,139.8774
CIRO GOMES,3.06,19:08:18,30.81,94.2786
FELIPE D&apos;AVILA,0.51,19:08:18,30.81,15.7131
SORAYA THRONICKE,0.5,19:08:18,30.81,15.405
PADRE KELMON,0.07,19:08:18,30.81,2.1567000000000003
LÉO PÉRICLES,0.04,19:08:18,30.81,1.2324
SOFIA MANZANO,0.04,19:08:18,30.81,1.2324
VERA,0.02,19:08:18,30.81,0.6162
CONSTITUINTE EYMAEL,0.02,19:08:18,30.81,0.6162
JAIR BOLSONARO,47.56,19:08:18,30.81,1465.3236
LULA,43.64,19:08:18,30.81,1344.5484
SIMONE TEBET,4.54,19:08:18,30.81,139.8774
CIRO GOMES,3.06,19:08:18,30.81,94.2786
FELIPE D&apos;AVILA,0.51,19:08:18,30.81,15.7131
SORAYA THRONICKE,0.5,19:08:18,30.81,15.405
PADRE KELMON,0.07,19:08:18,30.81,2.1567000000000003
LÉO PÉRICLES,0.04,19:08:18,30.81,1.2324
SOFIA MANZANO,0.04,19:08:18,30.81,1.2324
VERA,0.02,19:08:18,30.81,0.6162
CONSTITUINTE EYMAEL,0.02,19:08:18,30.81,0.6162
JAIR BOLSONARO,47.56,19:08:18,30.81,1465.3236
LULA,43.64,19:08:18,30.81,1344.5484
SIMONE TEBET,4.54,19:08:18,30.81,139.8774
CIRO GOMES,3.06,19:08:18,30.81,94.2786
FELIPE D&apos;AVILA,0.51,19:08:18,30.81,15.7131
SORAYA THRONICKE,0.5,19:08:18,30.81,15.405
PADRE KELMON,0.07,19:08:18,30.81,2.1567000000000003
LÉO PÉRICLES,0.04,19:08:18,30.81,1.2324
SOFIA MANZANO,0.04,19:08:18,30.81,1.2324
VERA,0.02,19:08:18,30.81,0.6162
CONSTITUINTE EYMAEL,0.02,19:08:18,30.81,0.6162
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.34,19:15:38,35.51,1681.0434
LULA,43.86,19:15:38,35.51,1557.4686
SIMONE TEBET,4.54,19:15:38,35.51,161.2154
CIRO GOMES,3.06,19:15:38,35.51,108.6606
FELIPE D&apos;AVILA,0.51,19:15:38,35.51,18.1101
SORAYA THRONICKE,0.5,19:15:38,35.51,17.755
PADRE KELMON,0.07,19:15:38,35.51,2.4857
LÉO PÉRICLES,0.04,19:15:38,35.51,1.4204
SOFIA MANZANO,0.04,19:15:38,35.51,1.4204
VERA,0.02,19:15:38,35.51,0.7101999999999999
CONSTITUINTE EYMAEL,0.02,19:15:38,35.51,0.7101999999999999
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.17,19:19:23,38.38,1810.3846
LULA,44.02,19:19:23,38.38,1689.4876000000002
SIMONE TEBET,4.55,19:19:23,38.38,174.629
